Log file open, 01/16/23 00:27:20
[2023.01.16-00.15.18:265][394]LogShaderCompilers: Display:                                               FHWRasterizePS - 4.27% of total time (compiled   56 times, average 0.54 sec, max 0.88 sec, min 0.27 sec)
[2023.01.16-00.15.18:265][394]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 3.93% of total time (compiled   46 times, average 0.60 sec, max 1.15 sec, min 0.34 sec)
[2023.01.16-00.15.18:265][394]LogShaderCompilers: Display: ================================================
[2023.01.16-00.15.18:277][394]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.16-00.15.18:284][394]LogVirtualization: UE::Virtualization was shutdown
[2023.01.16-00.15.18:322][394]LogModuleManager: Shutting down and abandoning module PinnedCommandList (1003)
[2023.01.16-00.15.18:322][394]LogModuleManager: Shutting down and abandoning module SkeletonEditor (1001)
[2023.01.16-00.15.18:322][394]LogModuleManager: Shutting down and abandoning module AnimationEditor (999)
[2023.01.16-00.15.18:322][394]LogModuleManager: Shutting down and abandoning module BlueprintGraph (997)
[2023.01.16-00.15.18:322][394]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (995)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module Voice (993)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (991)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module AddContentDialog (987)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module WidgetCarousel (986)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module SubobjectEditor (983)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module SceneOutliner (981)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (969)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (967)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module TakesCore (965)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module SmartSnapping (963)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module WaveTableEditor (961)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (959)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module GooglePADEditor (957)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (955)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (953)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (951)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (949)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (947)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module WebMMedia (945)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (943)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (941)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (939)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (937)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module SequenceRecorder (936)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (933)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (931)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (929)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (927)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (925)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (923)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (921)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module IKRigEditor (919)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module ControlRigEditor (917)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module TextureAlignMode (915)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module BspMode (913)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module GeometryMode (911)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module PlanarCut (909)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module CharacterAI (907)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (905)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (903)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (901)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module SessionServices (899)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module MeshPaint (897)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (895)
[2023.01.16-00.15.18:323][394]LogModuleManager: Shutting down and abandoning module PlacementMode (894)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module FoliageEdit (891)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module LandscapeEditor (889)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (887)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module ActorPickerMode (885)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module ViewportSnapping (883)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module ViewportInteraction (881)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module ClothPainter (879)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (878)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module LogVisualizer (875)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (873)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (871)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (870)
[2023.01.16-00.15.18:324][394]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (868)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (865)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (863)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (861)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (859)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module AnimationSettings (857)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (855)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module CSVtoSVG (853)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (851)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module EditorConfig (849)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (847)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module EditorFramework (845)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (843)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module TraceInsights (841)
[2023.01.16-00.15.19:180][394]MemoryProfiler: Shutdown
[2023.01.16-00.15.19:180][394]NetworkingProfiler: Shutdown
[2023.01.16-00.15.19:180][394]LoadingProfiler: Shutdown
[2023.01.16-00.15.19:180][394]TimingProfiler: Shutdown
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module TraceServices (840)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (837)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (836)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module InputBindingEditor (833)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module MergeActors (831)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module LocalizationDashboard (829)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module LocalizationService (828)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module HardwareTargeting (825)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (823)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module UndoHistory (821)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module XmlParser (819)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module Blutility (817)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (815)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (814)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (811)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module InternationalizationSettings (810)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module SettingsEditor (807)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module ProjectLauncher (805)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module SessionFrontend (803)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module ProfilerClient (801)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module DeviceManager (799)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module AutomationController (797)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module AutomationWindow (795)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module Layers (793)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (791)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module DetailCustomizations (789)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module PackagesDialog (787)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module AnimationBlueprintEditor (785)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module Persona (783)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module AdvancedPreviewScene (782)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module AnimGraph (780)
[2023.01.16-00.15.19:180][394]LogModuleManager: Shutting down and abandoning module Kismet (777)
[2023.01.16-00.15.19:186][394]LogModuleManager: Shutting down and abandoning module KismetWidgets (776)
[2023.01.16-00.15.19:186][394]LogModuleManager: Shutting down and abandoning module GraphEditor (773)
[2023.01.16-00.15.19:186][394]LogModuleManager: Shutting down and abandoning module StructViewer (771)
[2023.01.16-00.15.19:186][394]LogModuleManager: Shutting down and abandoning module ClassViewer (769)
[2023.01.16-00.15.19:188][394]LogModuleManager: Shutting down and abandoning module NaniteTools (767)
[2023.01.16-00.15.19:188][394]LogModuleManager: Shutting down and abandoning module UncontrolledChangelists (765)
[2023.01.16-00.15.19:188][394]LogModuleManager: Shutting down and abandoning module SourceControlWindowExtender (763)
[2023.01.16-00.15.19:188][394]LogModuleManager: Shutting down and abandoning module SourceControlWindows (761)
[2023.01.16-00.15.19:188][394]LogModuleManager: Shutting down and abandoning module OutputLog (759)
[2023.01.16-00.15.19:188][394]LogModuleManager: Shutting down and abandoning module Documentation (757)
[2023.01.16-00.15.19:188][394]LogModuleManager: Shutting down and abandoning module LiveCoding (755)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module MovieSceneTracks (753)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module MovieScene (751)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (749)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module BinkAudioDecoder (747)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module AudioMixerXAudio2 (745)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module AudioMixer (744)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module AudioMixerCore (743)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module LauncherPlatform (739)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module AnalyticsET (737)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module PortalServices (735)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module PortalRpc (733)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module MessagingRpc (731)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module AIModule (729)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module GameplayDebugger (728)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module AITestSuite (726)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module NavigationSystem (724)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module DataLayerEditor (721)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module EditorWidgets (720)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module LevelInstanceEditor (717)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module TypedElementRuntime (715)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module TypedElementFramework (713)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module ImageWriteQueue (711)
[2023.01.16-00.15.19:194][394]LogModuleManager: Shutting down and abandoning module ProfilerService (709)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module TaskGraph (707)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AudioSynesthesiaEditor (705)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module MegascansPlugin (703)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module Bridge (701)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ContentBrowserClassDataSource (699)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ContentBrowserAssetDataSource (697)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module CollectionManager (696)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ContentBrowserFileDataSource (693)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module LightMixer (691)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ObjectMixerEditor (689)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module TakeSequencer (687)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module TakeMovieScene (685)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module VisualStudioSourceCodeAccess (683)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module VisualStudioCodeSourceCodeAccess (681)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module UObjectPlugin (679)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module SubversionSourceControl (677)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module RiderSourceCodeAccess (675)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module PluginUtils (673)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module PlasticSourceControl (671)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GitSourceControl (669)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module DumpGPUServices (667)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module PaperTiledImporter (665)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module PaperSpriteSheetImporter (663)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module Paper2DEditor (661)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module CLionSourceCodeAccess (659)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AnimationSharingEd (657)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module VariantManager (655)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module VariantManagerContentEditor (653)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GLTFMaterialBaking (651)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GLTFMaterialAnalyzer (649)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module DatasmithContentEditor (647)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module SynthesisEditor (645)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ResonanceAudio (643)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ProceduralMeshComponentEditor (641)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module MobilePatchingUtils (639)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ModelingOperatorsEditorOnly (637)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ModelingOperators (635)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ModelingComponentsEditorOnly (633)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ModelingComponents (631)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GeometryFramework (630)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module MeshModelingToolsEditorOnly (627)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module MeshModelingTools (625)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module InputDebugging (623)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GooglePAD (621)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GeometryCacheTracks (619)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GeometryCacheStreamer (617)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GeometryCacheSequencer (615)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module DynamicMesh (613)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GeometryAlgorithms (611)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AudioCapture (609)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AudioCaptureRtAudio (608)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AssetTags (605)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ArchVisCharacter (603)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AppleImageUtilsBlueprintSupport (601)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AppleImageUtils (599)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AndroidPermission (597)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ActorLayerUtilitiesEditor (595)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ActorLayerUtilities (593)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module NiagaraEditorWidgets (591)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module OodleNetworkHandlerComponent (589)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module MediaPlateEditor (585)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module MediaPlate (583)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module MediaCompositing (581)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ImgMedia (579)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ControlRigSpline (577)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module BlendSpaceMotionAnalysis (575)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AlembicImporter (573)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AlembicLibrary (572)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GeometryCache (571)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module GeometryCacheEd (570)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module AnimationModifierLibrary (565)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module InterchangeTestEditor (563)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module InterchangeTests (561)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module StylusInput (559)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module WorldPartitionHLODUtilities (557)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module SpeedTreeImporter (555)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module SequencerAnimTools (553)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module PluginBrowser (551)
[2023.01.16-00.15.19:278][394]LogModuleManager: Shutting down and abandoning module ModelingToolsEditorMode (549)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module MobileLauncherProfileWizard (547)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module MaterialAnalyzer (545)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module GLTFImporter (543)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module GLTFCore (541)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module EditorDebugTools (539)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module EditorScriptingUtilities (537)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module CurveEditorTools (535)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module CryptoKeysOpenSSL (533)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module CryptoKeys (531)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module BlueprintHeaderView (529)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module UVEditorToolsEditorOnly (527)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module UVEditorTools (525)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module UVEditor (523)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module OpenImageDenoise (521)
[2023.01.16-00.15.19:279][394]LogOpenImageDenoise: OIDN shutting down
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module MeshLODToolset (519)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module ModelingEditorUI (517)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module GeometryProcessingAdapters (515)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module MeshModelingToolsEditorOnlyExp (513)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module MeshModelingToolsExp (511)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module Iris (509)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module GeometryFlowMeshProcessingEditor (507)
[2023.01.16-00.15.19:279][394]LogModuleManager: Shutting down and abandoning module GeometryFlowMeshProcessing (505)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module GeometryFlowCore (503)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module GeometryCollectionNodes (501)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module GeometryCollectionTracks (499)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module GeometryCollectionEngine (498)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module GeometryCollectionSequencer (496)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module GeometryCollectionEditor (493)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module DataflowNodes (491)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module DataflowEditor (489)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module ChaosSolverEditor (487)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module ChaosNiagara (485)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module ChaosUserDataPT (483)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module FractureEditor (481)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module ChaosClothEditor (479)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module BackChannel (477)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module AutomationUtilsEditor (475)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module AutomationUtils (473)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module TemplateSequence (471)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module SequencerScriptingEditor (469)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module SequencerScripting (467)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module InterchangeFbxParser (465)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module InterchangeCommonParser (463)
[2023.01.16-00.15.19:280][394]LogModuleManager: Shutting down and abandoning module InterchangeDispatcher (461)
